T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,0,0.1475,typ,0.5,0.5,0.03396006702112256,0.498583278343814,-0.001416721656186004,0.6333864737328934,0.6333641996186352,0.9999648332966019,72,True,0.001967696581729176,0.09666013717651367,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0__Delta_0p1475__w1_0p5__typ,ok,
0.02,0,0.1475,typ,0.45,0.55,0.1149604147539995,0.5502443922870173,0.0002443922870172255,0.6297176026849121,0.629588832860269,0.999795511791168,49,True,0.001906980625533376,0.07181286811828613,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0__Delta_0p1475__w1_0p45__typ,ok,
0.02,0,0.1475,typ,0.4,0.6,0.1942515901222954,0.599424884875788,-0.0005751151242119334,0.6219525225308655,0.6216045361200498,0.9994404936097057,34,True,0.001868002257617538,0.05164504051208496,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0__Delta_0p1475__w1_0p4__typ,ok,
0.02,0.1,0.1475,typ,0.5,0.5,0.08521458406851803,0.4987933523661806,-0.001206647633819391,0.6302556668837361,0.6302342200020616,0.9999659711402826,81,True,0.00196162185365831,0.1157479286193848,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0p1__Delta_0p1475__w1_0p5__typ,ok,
0.02,0.1,0.1475,typ,0.45,0.55,0.1696216537102267,0.5548697518410851,0.004869751841085068,0.6259509753257219,0.625809879038173,0.9997745889165275,71,True,0.001862151695184916,0.1695990562438965,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0p1__Delta_0p1475__w1_0p45__typ,ok,
0.02,0.1,0.1475,typ,0.4,0.6,0.2440126200265076,0.6045953898909591,0.00459538989095909,0.6178291545414354,0.6174673295556433,0.9994143607773566,94,True,0.001941587528989403,0.1691901683807373,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0p1__Delta_0p1475__w1_0p4__typ,ok,
0.02,0.3,0.1475,typ,0.5,0.5,0.1852684768237563,0.502525294972485,0.002525294972484993,0.604905128389324,0.6048952073874924,0.9999835990779942,66,True,0.001907484317056585,0.09032249450683594,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0p3__Delta_0p1475__w1_0p5__typ,ok,
0.02,0.3,0.1475,typ,0.45,0.55,0.2517351216294901,0.5495538972822861,-0.0004461027177139476,0.6015459225034564,0.6014705924430328,0.9998747725525092,57,True,0.001976854074478663,0.08180356025695801,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0p3__Delta_0p1475__w1_0p45__typ,ok,
0.02,0.3,0.1475,typ,0.4,0.6,0.3325308984740291,0.6035742277263315,0.003574227726331536,0.592621569287541,0.5923719763117358,0.9995788324476524,98,True,0.001997804784042409,0.1524879932403564,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0p3__Delta_0p1475__w1_0p4__typ,ok,
0.02,0.2,0.1475,typ,0.5,0.5,0.133829464933497,0.4990192672207892,-0.0009807327792108467,0.6208891812900843,0.6208731020069497,0.9999741028131602,144,True,0.001967287205958121,0.210176944732666,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_1_1__typ/dmft_solutions/T_0p02/U_0p2__Delta_0p1475__w1_0p5__typ,ok,
