T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,0.7000000000000001,0.635,typ,0.5,0.5,0.3953187597058037,0.5020543966463217,0.002054396646321677,0.4845961402048358,0.4840540983416693,0.9988814564991431,91,True,0.001982345036997165,0.4038586616516113,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_0p7__Delta_0p635__w1_0p5__typ,ok,
0.02,0.7000000000000001,0.635,typ,0.45,0.55,0.4589669783051439,0.5546900236110937,0.004690023611093608,0.4803146236763082,0.4797173183202192,0.998756428960007,108,True,0.001985245832796221,0.5088417530059814,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_0p7__Delta_0p635__w1_0p45__typ,ok,
0.02,0.7000000000000001,0.635,typ,0.4,0.6,0.5097804066676823,0.6031536218674753,0.003153621867475365,0.4734350471370496,0.4722336206990423,0.99746232044866,75,True,0.00194284291744786,0.3499019145965576,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_0p7__Delta_0p635__w1_0p4__typ,ok,
0.02,0.9,0.635,typ,0.5,0.5,0.4999999999999999,0.4992490272738832,-0.0007509727261168497,0.3953775622574152,0.3910329842931412,0.9890115717759282,79,True,0.001945801871386027,0.3428518772125244,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_0p9__Delta_0p635__w1_0p5__typ,ok,
0.02,0.9,0.635,typ,0.45,0.55,0.5502190869822357,0.5520098956197235,0.002009895619723423,0.3905498630390744,0.3867240326317695,0.9902039898886815,50,True,0.001911452862467885,0.2474849224090576,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_0p9__Delta_0p635__w1_0p45__typ,ok,
0.02,0.9,0.635,typ,0.4,0.6,0.6017459384178511,0.5991833810488818,-0.0008166189511181754,0.3825074591610467,0.3789535688124122,0.9907089645874378,56,True,0.001959453590801342,0.3000166416168213,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_0p9__Delta_0p635__w1_0p4__typ,ok,
0.02,1,0.635,typ,0.5,0.5,0.561018015904527,0.5031517740998456,0.003151774099845572,0.3369238530684197,0.3281539977673532,0.9739708090679898,86,True,0.001985021936912032,0.3907318115234375,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1__Delta_0p635__w1_0p5__typ,ok,
0.02,1,0.635,typ,0.45,0.55,0.6220844885997556,0.5523095402785699,0.002309540278569888,0.3362722520423885,0.3273353663401738,0.9734236600018721,90,True,0.001946676464669074,0.3941836357116699,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1__Delta_0p635__w1_0p45__typ,ok,
0.02,1,0.635,typ,0.4,0.6,0.6790231235311388,0.6003158040992443,0.0003158040992443656,0.3296995524046073,0.3209277677889367,0.9733946116951174,83,True,0.001960881086555074,0.3702559471130371,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1__Delta_0p635__w1_0p4__typ,ok,
0.02,1.1,0.635,typ,0.5,0.5,0.6513235023089574,0.4996977124132201,-0.0003022875867798591,0.3089234525965148,0.2875861293624147,0.930930063565071,147,True,0.001997806916392814,0.670764684677124,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p1__Delta_0p635__w1_0p5__typ,ok,
0.02,1.1,0.635,typ,0.45,0.55,0.7106507786670622,0.5502966128774543,0.0002966128774543053,0.3109635950135489,0.289607800269455,0.931323810611453,122,True,0.001960358013950018,0.5345396995544434,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p1__Delta_0p635__w1_0p45__typ,ok,
0.02,1.1,0.635,typ,0.4,0.6,0.7660923157726223,0.6025425346616744,0.002542534661674423,0.3055822487219327,0.2846447023933817,0.9314831067049211,79,True,0.001930718823624126,0.3629326820373535,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p1__Delta_0p635__w1_0p4__typ,ok,
0.02,1.2,0.635,typ,0.5,0.5,0.7533426998632184,0.4974268942609518,-0.002573105739048176,0.3170655794170724,0.2817832914867209,0.8887224277223081,173,True,0.001967640755080323,0.9629063606262207,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p2__Delta_0p635__w1_0p5__typ,ok,
0.02,1.2,0.635,typ,0.45,0.55,0.7893613947531319,0.5464837542480944,-0.003516245751905678,0.3016473213138713,0.2674023969222669,0.8864736333727566,199,True,0.001990028701810312,1.105575323104858,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p2__Delta_0p635__w1_0p45__typ,ok,
0.02,1.2,0.635,typ,0.4,0.6,0.8628464636462498,0.6010465272482042,0.001046527248204199,0.3071334472984494,0.2743290694852502,0.893191776728497,193,True,0.001981955907329961,1.059282302856445,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_6_6__typ/dmft_solutions/T_0p02/U_1p2__Delta_0p635__w1_0p4__typ,ok,
