T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,sigma,kappa,kappa_bare,thermoelectric_correction,lorenz,L11,L12,L22,tau_min,tau_max,max_ImSigma_raw,max_ImSigma_thermal,n_causality_bad,n_causality_bad_thermal,solution_dir,status,error
0.02,0.8,1.3175,typ,0.45,0.55,0.5088825095003788,0.5523654855505983,0.002365485550598234,0.4510951946440154,0.4456639404012456,0.9879598490357321,34,True,0.001978012135544428,0.3885301950795452,0.02541604033376905,0.02542032745676929,4.287123000233255e-06,3.270793448700368,0.3885301950795452,-0.0001825199570244652,0.0005084065491353857,2.816776287086443e-11,1.320047850451592,0.01386118143408178,-0.3413073961032114,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p8__Delta_1p3175__w1_0p45__typ,ok,
0.02,0.8,1.3175,typ,0.4,0.6,0.5520340656278243,0.5985474359879965,-0.001452564012003443,0.4489064792462418,0.4391959717364606,0.978368528950426,55,True,0.001946696121261709,0.3765989031486326,0.02462848286496916,0.02463826498172685,9.782116757691342e-06,3.26985589430262,0.3765989031486326,-0.0002714381860173111,0.0004927652996345371,2.701745718289854e-11,1.170710748126634,0.02502530044409128,-0.3328309136943388,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p8__Delta_1p3175__w1_0p4__typ,ok,
0.02,0.9,1.3175,typ,0.5,0.5,0.4999999999999999,0.5012942425723595,0.00129424257235955,0.4387526201889526,0.4340047502575196,0.9891787086550315,107,True,0.001888295930654309,0.3500367129452016,0.02289321621737578,0.02289386164295379,6.454255780108931e-07,3.270116443608548,0.3500367129452016,-6.72194388220684e-05,0.0004578772328590759,2.972126354562079e-11,0.9429758859331108,0.001898417046878875,-0.38816020818952,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p9__Delta_1p3175__w1_0p5__typ,ok,
0.02,0.9,1.3175,typ,0.45,0.55,0.501608824576137,0.5454849206070392,-0.004515079392960808,0.4387799991150098,0.4330506139832731,0.9869424651458762,3,True,0.001963084498933038,0.348590605181025,0.02279717241980222,0.02279851651604732,1.344096245107325e-06,3.269906314308661,0.348590605181025,-9.680282263482875e-05,0.0004559703303209465,2.903063081629383e-11,0.92225728667587,0.007442008196185776,-0.3821017314203804,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p9__Delta_1p3175__w1_0p45__typ,ok,
0.02,0.9,1.3175,typ,0.4,0.6,0.6034349010941111,0.6033222941540184,0.003322294154018413,0.4331494142297998,0.4228583132284846,0.9762412214740859,92,True,0.001915251181182528,0.3312074300820432,0.0216501125063275,0.02166032837576463,1.021586943713046e-05,3.268361537204126,0.3312074300820432,-0.0002601373430450027,0.0004332065675152926,2.696621430181276e-11,1.866149960325625,0.02998117628419832,-0.3701300223139523,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_0p9__Delta_1p3175__w1_0p4__typ,ok,
0.02,1.1,1.3175,typ,0.5,0.5,0.4999999999999999,0.5022556603708214,0.002255660370821366,0.402134531444129,0.3843195995795331,0.9556990746340045,116,True,0.001950379036408729,0.2404221660033449,0.01571644341089505,0.01571694071266869,4.973017736394406e-07,3.268509653697321,0.2404221660033449,4.89003823248243e-05,0.0003143388142533739,2.998764283976312e-11,0.4172150097700745,-0.0008984693966216915,-0.5232355985516517,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p1__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.1,1.3175,typ,0.45,0.55,0.6428603102376644,0.5454902810646928,-0.004509718935307272,0.3993826098937699,0.3810160955634878,0.9540127339666407,2,True,0.001984697369982016,0.235950638544612,0.01542124895945069,0.0154244294659268,3.180506476109731e-06,3.26789727177088,0.235950638544612,-0.000122510614555096,0.000308488589318536,2.854260156707779e-11,2.863199836617281,-0.0006853172941274077,-0.5169286512909128,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p1__Delta_1p3175__w1_0p45__typ,ok,
0.02,1,1.3175,typ,0.45,0.55,0.5414876958083172,0.5505254033202429,0.0005254033202428676,0.4224646461526541,0.4119369039144534,0.9750801816576231,52,True,0.00194184013016258,0.296261433794668,0.01936758628150933,0.01936864390861224,1.057627102908266e-06,3.268664779184954,0.296261433794668,-7.91623801976297e-05,0.0003873728781722447,2.923147908041308e-11,1.327970313500132,0.001319617678569918,-0.4382516723669311,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1__Delta_1p3175__w1_0p45__typ,ok,
0.02,1,1.3175,typ,0.4,0.6,0.6436869215554621,0.6048898411893022,0.004889841189302246,0.4159623906249306,0.4021852902784849,0.9668789759436006,48,True,0.00194855710375123,0.2816778925262821,0.01840565320393718,0.01841492043606817,9.267232130986878e-06,3.267145504189654,0.2816778925262821,-0.0002284895803404711,0.0003682984087213635,2.707347493353959e-11,3.957234081099278,0.0283617168270591,-0.4239939225445304,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1__Delta_1p3175__w1_0p4__typ,ok,
0.02,1,1.3175,typ,0.5,0.5,0.5173707145581301,0.4972955406999641,-0.002704459300035933,0.4226727690059051,0.413130895517497,0.9774249154710161,22,True,0.001940147171344075,0.2979865355760993,0.01948163876403836,0.01948170557127197,6.680723360794142e-08,3.268879032801665,0.2979865355760993,-1.995377462750024e-05,0.0003896341114254394,3.035023969985373e-11,0.6050238706040442,-0.0008117215562676544,-0.4446889136768904,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.1,1.3175,typ,0.4,0.6,0.6959025000251442,0.5992945804451166,-0.0007054195548833464,0.3940309177724419,0.3735295036541918,0.9479700368840348,95,True,0.001973473021430104,0.2266828922969878,0.01480970358121335,0.01481887115121711,9.16757000375985e-06,3.266612542116867,0.2266828922969878,-0.0002038691386054981,0.0002963774230243422,2.702977718585715e-11,8.041612378526896,0.02119181580667143,-0.4991355142753128,1,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p1__Delta_1p3175__w1_0p4__typ,ok,
0.02,1.2,1.3175,typ,0.45,0.55,0.6740652773564159,0.5518712897132494,0.001871289713249347,0.375511210387884,0.3457526092098246,0.9207517635829827,75,True,0.001965715067742816,0.1805669633563724,0.01181005315069311,0.01181208337719389,2.030226500780447e-06,3.270269636030936,0.1805669633563724,-8.56261448590977e-05,0.0002362416675438777,2.888495093209372e-11,0.3496036734442497,-0.001020059352702128,-0.6310379245373812,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p2__Delta_1p3175__w1_0p45__typ,ok,
0.02,1.2,1.3175,typ,0.5,0.5,0.6172591510632565,0.4959607136895156,-0.004039286310484447,0.3781895994406886,0.3485803851187098,0.9217080153294315,36,True,0.001968737719178541,0.1836510134102083,0.01201292877136401,0.01201296435446219,3.558309818173269e-08,3.270586028439598,0.1836510134102083,-1.143229814284962e-05,0.0002402592870892438,3.064823522005774e-11,0.26277409217587,-0.001019136861142449,-0.6382384956404609,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p2__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.2,1.3175,typ,0.4,0.6,0.7131780881549634,0.5955184654014747,-0.004481534598525294,0.3718449540324658,0.3403098303525194,0.9151928153442334,1,True,0.001959377602659453,0.1752303484871131,0.01145729228272613,0.01146352219034044,6.229907614309581e-06,3.269208896074507,0.1752303484871131,-0.0001477612183421609,0.0002292704438068087,2.74701047226164e-11,2.024660967204689,-0.001023361887729304,-0.6101674093861897,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p2__Delta_1p3175__w1_0p4__typ,ok,
0.02,1.3,1.3175,typ,0.5,0.5,0.678757609224297,0.4951822027127316,-0.004817797287268444,0.3448955631952068,0.3010661410374896,0.8729197274917966,1,True,0.001994030346267809,0.1272208839092061,0.008356439927889547,0.008356446041105931,6.113216384535984e-09,3.284224913047019,0.1272208839092061,-3.943928985083046e-06,0.0001671289208221186,3.06324472769254e-11,0.1687048377701967,-0.001192965343849532,-0.8097345989864912,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p3__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.3,1.3175,typ,0.45,0.55,0.6988995779756619,0.5539758986661115,0.003975898666111477,0.3436648128618873,0.299405651752116,0.8712141614347984,53,True,0.001992819654395767,0.1258209554311176,0.008263869512256562,0.008265096275087454,1.226762830891929e-06,3.283979796505651,0.1258209554311176,-5.556122235340129e-05,0.0001653019255017491,2.933949692567131e-11,0.2164238505800834,-0.001193241428659078,-0.7992195936399984,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p3__Delta_1p3175__w1_0p45__typ,ok,
0.02,1.3,1.3175,typ,0.4,0.6,0.7231518564051677,0.5957634377265293,-0.00423656227347069,0.3431264276790384,0.2962327523306958,0.8633341195385654,2,True,0.001965759590778279,0.1236271380534162,0.008118480982977738,0.008123173511588569,4.692528610830956e-06,3.283454228095916,0.1236271380534162,-0.0001077147977197937,0.0001624634702317714,2.803340652555152e-11,0.3806607158173496,-0.001190888690251062,-0.7664416544387608,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p3__Delta_1p3175__w1_0p4__typ,ok,
0.02,1.4,1.3175,typ,0.5,0.5,0.7529218723223032,0.4959833140148771,-0.004016685985122947,0.2975851029549721,0.2381274035562309,0.800199341941731,2,True,0.001919604563681628,0.07459243708212086,0.004988949056291899,0.004990520529086292,1.571472794392652e-06,3.344138663011794,0.07459243708212086,4.841900154732614e-05,9.981041058172584e-05,3.042784200855474e-11,0.1297224619212522,-0.001432979874701507,-1.034973868282323,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p4__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.4,1.3175,typ,0.45,0.55,0.7714740082378374,0.5466132788888003,-0.003386721111199753,0.2915661783421176,0.2343201065524188,0.8036601086065358,1,True,0.0009094153948347423,0.07211270294385141,0.004838007169071468,0.004838084491119861,7.732204839323678e-08,3.354476376262342,0.07211270294385141,-1.056021013691639e-05,9.676168982239723e-05,2.909746356294882e-11,0.1872026287333902,-0.001424484569919256,-1.032640789383666,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p4__Delta_1p3175__w1_0p45__typ,ok,
0.02,1.4,1.3175,typ,0.4,0.6,0.8441659618969507,0.5970070146614043,-0.002992985338595711,0.2826139264421929,0.227117005399805,0.8036299139924392,81,True,0.001985185672649524,0.06772641766886117,0.004528017709501521,0.004528431530904776,4.138214032551797e-07,3.342874069938727,0.06772641766886117,-2.367557441633656e-05,9.056863061809552e-05,2.706883890986999e-11,0.2791937243004665,-0.001421547776096973,-0.9741605967382532,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p4__Delta_1p3175__w1_0p4__typ,ok,
0.02,1.8,1.3175,typ,0.5,0.5,1,0.4950968510695739,-0.004903148930426149,0.003983811718127503,0.002370304643380272,0.5949841034390998,119,True,0.001955623950142957,0.0001179622287060491,9.164738116123007e-06,6.180450310639496e-05,5.263976499027195e-05,3.884607054585532,0.0001179622287060491,1.114406029848649e-05,1.236090062127899e-06,3.052764883592799e-11,0.08988696876649115,-0.002812537302663674,-0.2329607091427618,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p8__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.8,1.3175,typ,0.45,0.55,1.15248946042009,0.5520979209783428,0.002097920978342716,0.2805683779769834,0.06264410580153315,0.2232757171468276,122,True,0.001974279349803355,0.005546805944619701,0.0002971010325186364,0.0004641170786256987,0.0001670160461070623,2.678127155384071,0.005546805944619701,0.0001361180074342503,9.282341572513973e-06,2.701495896812494e-11,0.09875373305760521,-0.002730663173545641,-0.6576860910408864,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p8__Delta_1p3175__w1_0p45__typ,ok,
0.02,1.8,1.3175,typ,0.4,0.6,1.166652744036532,0.5955781989907177,-0.004421801009282245,0.257282187958908,0.0339370984078915,0.1319061326286287,162,True,0.00198849227189627,0.002259444660474333,0.0001181922879141647,0.0002520224448991513,0.0001338301569849866,2.615516325355632,0.002259444660474333,7.776655240013792e-05,5.040448897983026e-06,2.564367998856898e-11,0.1227815561435796,-0.002666218132383251,-0.1406713669779162,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p8__Delta_1p3175__w1_0p4__typ,ok,
0.02,1.5,1.3175,typ,0.5,0.5,0.7382229209419624,0.501529507597656,0.001529507597656021,0.1985057093057821,0.1387739138936412,0.6990928088615886,101,True,0.001929925289181438,0.02564956142691821,0.002051747084100575,0.00205639075112758,4.643667027005379e-06,3.999575372753443,0.02564956142691821,-4.88073811334575e-05,4.112781502255161e-05,3.127194477463925e-11,0.1136630436096833,-0.00176055236256232,-1.347421040790821,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p5__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.5,1.3175,typ,0.45,0.55,0.8118861378245881,0.5455487603886067,-0.004451239611393376,0.1996762316562551,0.1383569650656684,0.6929065313284329,6,True,0.00190441967718835,0.02559307229620139,0.00198902518650125,0.002001222338406321,1.219715190507027e-05,3.8858663850148,0.02559307229620139,7.901425067849646e-05,4.002444676812642e-05,2.934452434841784e-11,0.1572509630716221,-0.001739962748267802,-1.243176778107643,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p5__Delta_1p3175__w1_0p45__typ,ok,
0.02,1.5,1.3175,typ,0.4,0.6,0.898310558294564,0.5994778456295982,-0.0005221543704018172,0.2243421276347287,0.1462851783447729,0.652062900031655,6,True,0.00192054363325085,0.02692390895849422,0.001859754401605991,0.001895024907626173,3.527050602018244e-05,3.453722868534765,0.02692390895849422,0.0001378129089024257,3.790049815252347e-05,2.70380844256782e-11,0.1934893772823469,-0.001735865502380957,-1.114757895212433,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p5__Delta_1p3175__w1_0p4__typ,ok,
0.02,1.6,1.3175,typ,0.5,0.5,0.8873645447963223,0.4950343203508076,-0.004965679649192367,0.2310912709316739,0.09636033609328903,0.4169795583571809,75,True,0.001998046577519878,0.01148569134921943,0.0005705905975695448,0.0008463229252753133,0.0002757323277057685,2.483919253185932,0.01148569134921943,0.0002516734555343603,1.692645850550627e-05,3.027261141045751e-11,0.1032017610021169,-0.002146851251627055,-1.10890053781487,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p6__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.6,1.3175,typ,0.45,0.55,0.8279457162222316,0.55335529546236,0.003355295462359908,0.01831857724094936,0.01225805173781734,0.6691595955615859,129,True,0.001991644669846517,0.001505328058355694,0.0003827936989494621,0.0004453895287071978,6.259582975773569e-05,12.71462711482296,0.001505328058355694,-4.34113484863983e-05,8.907790574143957e-06,2.998193508491011e-11,0.1381539699844142,-0.002121407807121267,-0.810389523897722,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p6__Delta_1p3175__w1_0p45__typ,ok,
0.02,1.6,1.3175,typ,0.4,0.6,0.9074348297563517,0.5956919682854462,-0.004308031714553739,0.03820629101233972,0.018334484716913,0.4798813030815107,146,True,0.001989897534509838,0.002255042148605046,0.0002534280260109176,0.0004083135781026664,0.0001548855520917488,5.619141668098896,0.002255042148605046,8.357911798731261e-05,8.166271562053328e-06,2.763738256402275e-11,0.1623856568710275,-0.002096965080646323,-0.2106009514061331,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p6__Delta_1p3175__w1_0p4__typ,ok,
0.02,1.7,1.3175,typ,0.5,0.5,0.7137100713724701,0.4964048114252063,-0.00359518857479374,0.2711923266605049,0.06833387285564844,0.2519756871336296,1,True,0.001354062134819214,0.005913977886479307,0.000283284458868376,0.0005617365954191132,0.0002784521365507372,2.395041580355148,0.005913977886479307,-0.0001814805652406878,1.123473190838226e-05,2.973162138156333e-11,0.09827039857166119,-0.002496819835382288,-0.3523959809148635,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p7__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.7,1.3175,typ,0.45,0.55,0.768129200159208,0.5523234147050873,0.002323414705087234,0.2365360935794518,0.0558215376807689,0.2359958551611854,5,True,0.001982939603209917,0.004746154566313313,0.0002340071281118855,0.0005335638726192449,0.0002995567445073594,2.465228690325356,0.004746154566313313,-0.0001686263686861313,1.06712774523849e-05,3.18791181918278e-11,0.1354057566033759,-0.002452812016127605,-0.1599403493598102,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p7__Delta_1p3175__w1_0p45__typ,ok,
0.02,1.7,1.3175,typ,0.4,0.6,1.022985405202248,0.5970876236725454,-0.002912376327454558,0.05463073225426539,0.0074122395472015,0.135678934572999,145,True,0.001979125123556097,0.0009285917274965658,4.682415577604118e-05,0.0002036878799556372,0.000156863724179596,2.521245580244217,0.0009285917274965658,5.397450446599318e-05,4.073757599112743e-06,2.679804883130094e-11,0.1252952647951477,-0.002424813552615435,-0.08948046903858939,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p7__Delta_1p3175__w1_0p4__typ,ok,
0.02,1.9,1.3175,typ,0.5,0.5,0.9581812216540301,0.4997492165474398,-0.0002507834525601882,0.001283953716148155,0.001121017018908293,0.8730976863179538,117,True,0.001967850882300051,1.598230601756016e-06,2.925969922350628e-07,2.931056918850567e-07,5.08699649993955e-10,9.15377893257641,1.598230601756016e-06,4.032417011478137e-09,5.862113837701135e-09,3.229936773463475e-11,0.07515221374205036,-0.003045599489826734,-0.1459716341358739,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p9__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.9,1.3175,typ,0.45,0.55,1.251457251760811,0.5508608220857241,0.0008608220857240223,0.3194257084541501,0.03357696211527025,0.1051166553805729,131,True,0.00196398670520841,0.002923177055357933,0.0001440219556949585,0.0003453382252116813,0.0002013162695167228,2.463449065306848,0.002923177055357933,0.0001084880730699497,6.906764504233626e-06,2.650829881099575e-11,0.09663733952635067,-0.002927437811318039,-0.4457792437723494,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p9__Delta_1p3175__w1_0p45__typ,ok,
0.02,2,1.3175,typ,0.5,0.5,0.4999999999999999,0.4978609572917435,-0.002139042708256544,0.3194004374075813,0.1548579057528498,0.4848393665636668,124,True,0.001951318589387328,0.0295431305326326,0.001865812280117216,0.001931244797714196,6.543251759697984e-05,3.157776861284701,0.0295431305326326,-0.0001966256040522879,3.862489595428392e-05,2.534393200810863e-11,0.07348899650978007,-0.003191036025571834,-0.5770392144516806,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_2__Delta_1p3175__w1_0p5__typ,ok,
0.02,1.9,1.3175,typ,0.4,0.6,1.059737882218635,0.5963074127803646,-0.00369258721963539,0.001293740398704066,0.001111437153474688,0.8590882333024533,1,True,0.001989548472705837,1.602124416671639e-06,2.831821639136442e-07,2.898359155675705e-07,6.653751653926328e-09,8.837708263068164,1.602124416671639e-06,1.460146430138065e-08,5.79671831135141e-09,2.783115322315104e-11,0.1205377339363303,-0.00288599580150058,-0.03720331490404637,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_1p9__Delta_1p3175__w1_0p4__typ,ok,
0.02,2,1.3175,typ,0.45,0.55,0.877311395769538,0.5450397120273296,-0.004960287972670452,0.001770021642774093,0.001164939683712403,0.6581499658312839,1,True,0.001525312377446093,6.365787135439309e-06,1.91241352551994e-06,6.907316674175589e-06,4.994903148655649e-06,15.02102948803646,6.365787135439309e-06,-7.974520701142788e-07,1.381463334835118e-07,3.222013188547391e-11,0.09772475241696735,-0.003140018951605426,-0.05210342098905626,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_2__Delta_1p3175__w1_0p45__typ,ok,
0.02,2,1.3175,typ,0.4,0.6,0.8919758266288449,0.5975273756474124,-0.002472624352587549,0.002202655957847021,0.001304175268025504,0.5920921346701215,5,True,0.001964043459608086,2.527484396072153e-05,2.837055600472367e-06,2.282517662316343e-05,1.998812102269106e-05,5.612409724232728,2.527484396072153e-05,-3.178668400184374e-06,4.565035324632686e-07,3.126574695219396e-11,0.1292647276121422,-0.003036348766301069,-0.0288569029729624,0,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_13_13__typ/dmft_solutions/T_0p02/U_2__Delta_1p3175__w1_0p4__typ,ok,
0.02,0.1,1.415,typ,0.5,0.5,0.09244991536385705,0.5038366757399675,0.003836675739967488,0.5003708710356797,0.4409901140123973,0.8813265110729275,93,True,0.001950445664874313,0.3697549863222171,0.02420697515269477,0.02420733181676346,3.566640686965476e-07,3.273380488180893,0.3697549863222171,-5.1357242496559e-05,0.0004841466363352693,2.923994906340207e-11,1.03462547096128,0.0009691388051572513,-0.3627321353967832,2,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p415__w1_0p5__typ,ok,
0.02,0.1,1.415,typ,0.45,0.55,0.1801475665806621,0.5523018143613091,0.002301814361309051,0.5001784711989986,0.4367666357132318,0.8732215816211367,102,True,0.00199319403039272,0.3619066991122195,0.02368878871165961,0.02369241507088928,3.626359229663043e-06,3.272775658722226,0.3619066991122195,-0.0001620125734998665,0.0004738483014177855,2.791407277352205e-11,0.9170229665047873,0.00105812550886443,-0.3538232599414406,2,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p415__w1_0p45__typ,ok,
0.02,0.1,1.415,typ,0.4,0.6,0.2707610333287213,0.6009752346667863,0.0009752346667862843,0.499763076832553,0.4275031028523442,0.8554115393274248,94,True,0.001991190819254731,0.3453084523208544,0.02259257085294348,0.02260343142456576,1.086057162228219e-05,3.271360822635015,0.3453084523208544,-0.0002738703042759493,0.0004520686284913153,2.662442440246988e-11,0.7435192882824554,0.001250434883024045,-0.3414522301250719,2,0,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p415__w1_0p4__typ,ok,
