T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,0.8,0.05,typ,0.5,0.5,0.4590321220934208,0.5012035299147515,0.001203529914751478,0.3972434456761685,0.3972189466457274,0.9999383274143155,51,True,0.001939949082567759,0.2114777565002441,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_0p8__Delta_0p05__w1_0p5__typ,ok,
0.02,0.8,0.05,typ,0.45,0.55,0.5198520005495253,0.5506178920407887,0.000617892040788659,0.3962484155395898,0.3962229390012439,0.999935705639829,142,True,0.001979641691254666,0.4575355052947998,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_0p8__Delta_0p05__w1_0p45__typ,ok,
0.02,0.8,0.05,typ,0.4,0.6,0.5742454622680843,0.5995706803958541,-0.000429319604145828,0.3879900442871526,0.3879676940976617,0.9999423949407467,88,True,0.001969428804732519,0.2994661331176758,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_0p8__Delta_0p05__w1_0p4__typ,ok,
0.02,0.9,0.05,typ,0.5,0.5,0.5278906405086532,0.4956945975706969,-0.004305402429303107,0.3486643404943818,0.3485725852376305,0.9997368378520692,39,True,0.001988895554795134,0.1803600788116455,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_0p9__Delta_0p05__w1_0p5__typ,ok,
0.02,0.9,0.05,typ,0.45,0.55,0.5839138610576183,0.5471304207575372,-0.002869579242462894,0.3474726515637431,0.3473808202134967,0.9997357163223261,33,True,0.001870681534789747,0.1485793590545654,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_0p9__Delta_0p05__w1_0p45__typ,ok,
0.02,0.9,0.05,typ,0.4,0.6,0.6443041923389033,0.5987440572859511,-0.00125594271404883,0.3450645732689637,0.344969121851654,0.9997233809996618,43,True,0.001929750027357729,0.1985812187194824,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_0p9__Delta_0p05__w1_0p4__typ,ok,
0.02,1,0.05,typ,0.5,0.5,0.6362737417956086,0.4970632049364744,-0.002936795063525566,0.3524882977598487,0.3522937851847445,0.999448172956832,115,True,0.001994935708564124,0.6585292816162109,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1__Delta_0p05__w1_0p5__typ,ok,
0.02,1,0.05,typ,0.45,0.55,0.6921070337143791,0.5481065646609784,-0.001893435339021643,0.3506532006957658,0.3504636048650286,0.9994593067156924,128,True,0.001967727460071009,0.7055723667144775,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1__Delta_0p05__w1_0p45__typ,ok,
0.02,1,0.05,typ,0.4,0.6,0.7696430495774267,0.604778281865417,0.004778281865417067,0.3580665876166224,0.3578884922292629,0.9995026193632172,130,True,0.001951894709019215,0.7060253620147705,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1__Delta_0p05__w1_0p4__typ,ok,
0.02,1.4,0.05,typ,0.5,0.5,0.960948078798706,0.4968757546439354,-0.003124245356064592,0.2994803001576757,0.2990800826824981,0.9986636267061078,217,True,0.001961591775121437,1.15484881401062,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p4__Delta_0p05__w1_0p5__typ,ok,
0.02,1.4,0.05,typ,0.45,0.55,1.009606069899489,0.5488857717332426,-0.001114228266757444,0.2944420907536799,0.2940342674146725,0.9986149285315715,192,True,0.001962618158704968,0.937509298324585,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p4__Delta_0p05__w1_0p45__typ,ok,
0.02,1.4,0.05,typ,0.4,0.6,1.061389667689443,0.6007103996780138,0.0007103996780137845,0.2897183142925014,0.289303088299553,0.9985667941153034,191,True,0.00198306987944439,0.6009173393249512,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p4__Delta_0p05__w1_0p4__typ,ok,
0.02,1.2,0.05,typ,0.5,0.5,0.7020022119556703,0.4622404025208328,-0.03775959747916718,0.2123621022190059,0.2120938491860625,0.9987368130653238,250,True,0.001990097679636445,1.043103694915771,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p2__Delta_0p05__w1_0p5__typ,ok,
0.02,1.2,0.05,typ,0.45,0.55,0.8775214069140047,0.5545243488625453,0.004524348862545269,0.3417332853357294,0.3414324833321335,0.999119775519378,237,True,0.00199642224078154,0.8971860408782959,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p2__Delta_0p05__w1_0p45__typ,ok,
0.02,1.2,0.05,typ,0.4,0.6,0.9250075205269264,0.6001320422575136,0.0001320422575136204,0.3314515738900514,0.3311529795870541,0.9990991314372326,248,True,0.001993484675384182,0.6379351615905762,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p2__Delta_0p05__w1_0p4__typ,ok,
0.02,1.1,0.05,typ,0.5,0.5,0.7242150655242789,0.4955628490607112,-0.004437150939288814,0.3450735135160157,0.3448122392774219,0.9992428447030557,238,True,0.001966774213601678,1.328094244003296,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p1__Delta_0p05__w1_0p5__typ,ok,
0.02,1.1,0.05,typ,0.45,0.55,0.7540085294441292,0.536260424987146,-0.01373957501285406,0.3245606173682794,0.324298306752168,0.9991917977657353,213,True,0.001997841620174042,1.179469347000122,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_0_0__typ/dmft_solutions/T_0p02/U_1p1__Delta_0p05__w1_0p45__typ,ok,
