T,U,Delta,kind,w1_nf,ne_target,mu,ne_actual,dne,A_arith_0,A_typ_0,R0_typ_over_arith,iterations,converged,diff,runtime_dmft_sec,solution_dir,status,error
0.02,0.1,1.415,typ,0.5,0.5,0.09244991536385705,0.5038366757399675,0.003836675739967488,0.5003708710356797,0.4409901140123973,0.8813265110729275,93,True,0.001950445664874313,0.4095830917358398,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p415__w1_0p5__typ,ok,
0.02,0.1,1.415,typ,0.45,0.55,0.1801475665806621,0.5523018143613091,0.002301814361309051,0.5001784711989986,0.4367666357132318,0.8732215816211367,102,True,0.00199319403039272,0.4373447895050049,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p415__w1_0p45__typ,ok,
0.02,0.1,1.415,typ,0.4,0.6,0.2707610333287213,0.6009752346667863,0.0009752346667862843,0.499763076832553,0.4275031028523442,0.8554115393274248,94,True,0.001991190819254731,0.4122524261474609,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p1__Delta_1p415__w1_0p4__typ,ok,
0.02,0,1.415,typ,0.5,0.5,0.0221970485425144,0.5009924977862427,0.0009924977862426632,0.5016241403275069,0.4400164658996472,0.877183593302275,26,True,0.001973505017788457,0.1186473369598389,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0__Delta_1p415__w1_0p5__typ,ok,
0.02,0,1.415,typ,0.45,0.55,0.1085475419733715,0.5475903866855442,-0.002409613314455883,0.5014930696462396,0.4371182046879655,0.8716335900639962,3,True,0.001955450018785819,0.0178070068359375,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0__Delta_1p415__w1_0p45__typ,ok,
0.02,0,1.415,typ,0.4,0.6,0.2322160035790509,0.5962800656196305,-0.003719934380369438,0.5010720755692714,0.4259954329369406,0.8501679772375348,69,True,0.00197821160532509,0.3865005970001221,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0__Delta_1p415__w1_0p4__typ,ok,
0.02,0.2,1.415,typ,0.5,0.5,0.1336712725901647,0.4988343507687006,-0.001165649231299359,0.496836338980967,0.4445103251328041,0.894681588799471,13,True,0.001972019220690694,0.05882620811462402,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p415__w1_0p5__typ,ok,
0.02,0.2,1.415,typ,0.45,0.55,0.22971330917023,0.5490632264873357,-0.0009367735126643018,0.4965355159061332,0.4398456876061008,0.8858292579603727,33,True,0.001984569225635552,0.1749100685119629,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p415__w1_0p45__typ,ok,
0.02,0.2,1.415,typ,0.4,0.6,0.309152651780721,0.5951962395138807,-0.004803760486119302,0.4960263963263524,0.4311554590674976,0.8692187800098967,32,True,0.001968120522697981,0.176983118057251,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p2__Delta_1p415__w1_0p4__typ,ok,
0.02,0.4,1.415,typ,0.5,0.5,0.2310311784645531,0.4954193366292706,-0.004580663370729432,0.4845573267269899,0.4525142806296734,0.9338715063628161,23,True,0.001920797510907203,0.1278789043426514,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p415__w1_0p5__typ,ok,
0.02,0.4,1.415,typ,0.45,0.55,0.3158974324544351,0.5530388678456564,0.003038867845656323,0.4839946288935214,0.4482636742108135,0.9261748942041076,29,True,0.001929946323939101,0.1660366058349609,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p415__w1_0p45__typ,ok,
0.02,0.4,1.415,typ,0.4,0.6,0.3898688840793905,0.6024479499468198,0.00244794994681985,0.483022403349577,0.4395525978670064,0.9100045770524845,57,True,0.001980988645585462,0.2418892383575439,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p4__Delta_1p415__w1_0p4__typ,ok,
0.02,0.3,1.415,typ,0.5,0.5,0.1735578853602303,0.4954057806509371,-0.0045942193490629,0.4914237383471105,0.4488734989935811,0.9134143590689252,2,True,0.001962035504424495,0.01756811141967773,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p415__w1_0p5__typ,ok,
0.02,0.3,1.415,typ,0.45,0.55,0.2688487074622794,0.5519533363520154,0.001953336352015334,0.4910196329610078,0.4445160248248639,0.9052917541082582,13,True,0.001944020616074087,0.06061840057373047,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p415__w1_0p45__typ,ok,
0.02,0.3,1.415,typ,0.4,0.6,0.3360280186847419,0.5962820834435009,-0.003717916556499112,0.4904476523887255,0.4370484422223619,0.8911214888963529,1,True,0.001978506365539112,0.01109480857849121,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p3__Delta_1p415__w1_0p4__typ,ok,
0.02,0.5,1.415,typ,0.5,0.5,0.2886356033176405,0.4958778033794496,-0.004122196620550356,0.4765508728465638,0.4544013962236333,0.9535212757231439,2,True,0.001955625080184746,0.01659440994262695,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p5__Delta_1p415__w1_0p5__typ,ok,
0.02,0.5,1.415,typ,0.45,0.55,0.3263799482879853,0.5540278029382527,0.004027802938252667,0.4763264354559895,0.4523396043505895,0.9496420326064051,19,True,0.001942681453807254,0.1058509349822998,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p5__Delta_1p415__w1_0p45__typ,ok,
0.02,0.5,1.415,typ,0.4,0.6,0.4407853250034234,0.5973936076249942,-0.002606392375005817,0.4742994055347128,0.4406960822781708,0.9291516648251784,96,True,0.001978440508124594,0.5239684581756592,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p5__Delta_1p415__w1_0p4__typ,ok,
0.02,0.6000000000000001,1.415,typ,0.5,0.5,0.3293623750201195,0.4979265552339646,-0.002073444766035437,0.4676663648112496,0.4539471249302797,0.9706644716976665,2,True,0.001991882731358939,0.01283955574035645,/home/2/kj405942/Byczuk_Freericks/filling_variantB_freericks/pbs_variantB_T002_typ_21x21_mu20/chunks/T_0p02__Didx_14_14__typ/dmft_solutions/T_0p02/U_0p6__Delta_1p415__w1_0p5__typ,ok,
